transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status
4173,1457,Carla Smith,109,65000,REFRIGERATOR,Home Appliances,online,Chennai,05-15-2025,2,Card,0.3,CarlaSmith@yahoo.com,9399875795,successful
4174,1893,Michael Gibbs,110,45000,microwave,Home Appliances,online,Delhi,27-10-2025,2,Card,0.1,MichaelGibbs@outlook.com,6538450615,successful
4175,1114,Anthony Wright,103,1300,Shirt,Clothing,offline,Chennai,13-09-2025,4,Card,0.25,AnthonyWright@outlook.com,9840976613,successful
4176,1667,Maria Tate,101,250000,LAPTOP,ELEC,offline,Delhi,22-09-2025,2,Card,0.25,MariaTate@yahoo.com,8490238381,successful
4177,1496,Amanda Davis,109,65000,REFRIGERATOR,HOME,online,Bangalore,07-11-2025,3,Card,0.1,AmandaDavis@outlook.com,9494590040,successful
4178,1468,Gina Hendricks,109,65000,refrigerator,Home Appliances,online,Bangalore,12-02-2026,2,NetBanking,0.3,GinaHendricks@yahoo.com,7065522448,successful
4179,1353,Tonya Johnson,104,8000,Shoes,CLOTH,online,Delhi,01-07-2025,1,Card,0.2,Tonya48@gmail.com,9931842216,successful
4180,1580,Thomas Griffin,108,15000,mixer grinder,home appliances,offline,Hyderabad,11-08-2025,2,UPI,0.4,ThomasGriffin@yahoo.com,9089896890,successful
4181,1703,Elizabeth Richards,108,15000,Mixer grinder,HOME,offline,Bangalore,05-25-2025,1,Card,0.15,Elizabeth4@gmail.com,7179347757,successful
4182,1861,Tyler Chandler,103,1300,shirt,Clothing,online,Bangalore,25-12-2025,4,Card,0.35,TylerChandler@outlook.com,8324844768,successful
4183,1253,Dawn Ward,107,50000,DINING TABLE,FURN,online,Mumbai,03-26-2026,1,NetBanking,0.4,DawnWard@gmail.com,6290720767,successful
4184,1101,Timothy Smith,107,50000,Dining table,FURN,offline,Delhi,20-02-2026,3,Card,0.35,TimothySmith@gmail.com,6663078404,successful
4185,1880,Jeremy Mendez,110,45000,microwave,Home Appliances,offline,Mumbai,22-09-2025,4,UPI,0.15,JeremyMendez@gmail.com,9069012945,successful
4185,1880,Jeremy Mendez,110,45000,microwave,Home Appliances,offline,Mumbai,22-09-2025,4,UPI,0.15,JeremyMendez@gmail.com,9069012945,failed
4186,1611,Matthew Deleon,110,45000,microwave,Home Appliances,online,Delhi,11-27-2025,1,Card,0.1,MatthewDeleon@outlook.com,9564173381,successful
4187,1207,Sydney Sanchez,109,65000,refrigerator,HOME,offline,Hyderabad,04-05-2025,5,UPI,0.2,SydneySanchez@yahoo.com,7515303042,successful
4188,1933,Michael Hernandez,105,,TV,ELEC,online,Chennai,10-07-2025,2,NetBanking,0.35,Michael10@gmail.com,9548748289,successful
4189,1312,Brian White,109,65000,REFRIGERATOR,HOME,offline,Mumbai,01-07-2025,1,NetBanking,0.3,BrianWhite@yahoo.com,8174352273,successful
4190,1271,Anita Choi,108,15000,MIXER GRINDER,HOME,offline,Mumbai,01-03-2026,4,Cash,0.25,AnitaChoi@yahoo.com,6413828965,successful
4191,1648,David Martin,104,8000,SHOES,clothing,online,Delhi,05-07-2025,5,UPI,0.05,DavidMartin@outlook.com,8084625920,successful
4192,1551,Pamela Rodriguez,101,250000,laptop,ELEC,online,Bangalore,09-22-2025,3,NetBanking,0.1,PamelaRodriguez@yahoo.com,8416185111,successful
4193,1370,Kyle Washington,109,65000,REFRIGERATOR,HOME,online,Hyderabad,07-03-2026,2,Cash,0.25,KyleWashington@yahoo.com,8896875349,successful
4194,1995,James Hernandez,107,,DINING TABLE,furniture,offline,Hyderabad,15-06-2025,3,NetBanking,0.2,JamesHernandez@outlook.com,7310000962,successful
4195,1936,Lisa Wiggins,107,50000,dining table,furniture,online,Bangalore,09-08-2025,4,Cash,0.1,LisaWiggins@gmail.com,6113940325,successful
4196,1532,Heather Garcia,106,80000,Sofa,Furniture,online,Delhi,10-30-2025,1,NetBanking,0.15,HeatherGarcia@outlook.com,9953220106,successful
4196,1532,Heather Garcia,106,80000,Sofa,Furniture,online,Delhi,10-30-2025,1,NetBanking,0.15,HeatherGarcia@outlook.com,9953220106,failed
4197,1993,Samantha Lambert,108,15000,Mixer grinder,HOME,online,Bangalore,06-03-2026,2,UPI,0.1,SamanthaLambert@yahoo.com,6875173094,successful
4198,1686,Jennifer Perry,104,8000,SHOES,Clothing,online,Hyderabad,21-12-2025,4,NetBanking,0.3,JenniferPerry@yahoo.com,9375753551,successful
4199,1461,Michael Cook,108,15000,Mixer grinder,home appliances,offline,Delhi,01-12-2025,5,Card,0.15,Michael88@gmail.com,9052044503,successful
4200,1915,Benjamin Perez,109,65000,REFRIGERATOR,Home Appliances,online,Delhi,08-01-2025,1,UPI,0.2,BenjaminPerez@outlook.com,9737626635,successful
4201,1507,David Pierce,102,70000,Phone,electronics,offline,Mumbai,21-01-2026,2,Cash,0.35,DavidPierce@outlook.com,9137240655,successful
4202,1856,Katelyn Wallace,104,8000,SHOES,CLOTH,offline,Delhi,10-04-2025,1,UPI,0.3,KatelynWallace@yahoo.com,8510522543,successful
4203,1696,Derek Anderson,102,,PHONE,electronics,offline,Chennai,11-23-2025,1,UPI,0.05,DerekAnderson@yahoo.com,7850552149,successful
4204,1044,Joseph Stephens,102,70000,PHONE,electronics,online,Hyderabad,05-04-2026,2,Cash,0.15,JosephStephens@yahoo.com,6929962783,successful
4205,1677,Emily Clark,106,80000,SOFA,furniture,offline,Delhi,12-02-2026,5,Cash,0.3,EmilyClark@gmail.com,8897107551,successful
4206,1530,Edward Murphy,109,65000,refrigerator,home appliances,offline,Hyderabad,23-09-2025,3,UPI,0.05,EdwardMurphy@gmail.com,8243378665,successful
4206,1530,Edward Murphy,109,65000,refrigerator,home appliances,offline,Hyderabad,23-09-2025,3,UPI,0.05,EdwardMurphy@gmail.com,8243378665,failed
4207,1722,Shari House,103,1300,shirt,clothing,online,Bangalore,09-06-2025,5,UPI,0.4,ShariHouse@gmail.com,6403019943,successful
4208,1616,Mark Taylor,103,1300,SHIRT,clothing,offline,Mumbai,09-07-2025,4,NetBanking,0.2,MarkTaylor@outlook.com,8679391071,successful
4208,1616,Mark Taylor,103,1300,SHIRT,clothing,offline,Mumbai,09-07-2025,4,NetBanking,0.2,MarkTaylor@outlook.com,8679391071,failed
4209,1449,Alan Keith,107,50000,dining table,furniture,offline,Delhi,07-28-2025,5,UPI,0.1,AlanKeith@gmail.com,9114402405,successful
4210,1629,Jonathon Wallace,108,15000,MIXER GRINDER,home appliances,online,Hyderabad,17-11-2025,2,Cash,0.05,JonathonWallace@yahoo.com,7104751072,successful
4211,1636,Natalie Robinson,108,15000,MIXER GRINDER,HOME,offline,Hyderabad,02-12-2025,4,Card,0.1,NatalieRobinson@outlook.com,8214091680,successful
4212,1253,Dawn Ward,105,45000,Tv,ELEC,online,Mumbai,24-06-2025,2,Cash,0.05,DawnWard@gmail.com,6290720767,successful
4213,1640,Daniel Morris,105,,TV,Electronics,online,Hyderabad,16-05-2025,4,Cash,0.15,DanielMorris@outlook.com,8790776803,successful
4214,1799,Matthew Rodriguez,101,250000,laptop,Electronics,online,Bangalore,10-08-2025,1,UPI,0.05,Matthew88@gmail.com,6494620699,successful
4215,1895,Teresa Anthony,109,65000,refrigerator,Home Appliances,offline,Bangalore,07-05-2025,1,NetBanking,0.35,TeresaAnthony@yahoo.com,8322098425,successful
4216,1064,Marco Green,105,,Tv,ELEC,offline,Delhi,31-12-2025,3,UPI,0.05,Marco30@gmail.com,8967208613,successful
4217,1386,Emily Vasquez,103,1300,SHIRT,Clothing,offline,Mumbai,05-03-2025,5,Card,0.05,EmilyVasquez@yahoo.com,6664713171,successful
4218,1740,Aaron Mitchell,102,70000,PHONE,Electronics,offline,Hyderabad,16-10-2025,2,UPI,0.1,Aaron3@gmail.com,9974163822,successful
4219,1914,Miranda Sanchez,109,65000,refrigerator,HOME,online,Chennai,05-04-2026,1,Card,0.2,MirandaSanchez@gmail.com,7873347677,successful
4220,1569,Rebecca Jensen,101,250000,Laptop,electronics,offline,Mumbai,11-02-2026,4,Card,0.3,Rebecca3@gmail.com,7570549670,successful
4220,1569,Rebecca Jensen,101,250000,Laptop,electronics,offline,Mumbai,11-02-2026,4,Card,0.3,Rebecca3@gmail.com,7570549670,failed
4221,1326,Anthony Sloan,102,70000,PHONE,electronics,offline,Chennai,16-08-2025,2,UPI,0.15,AnthonySloan@yahoo.com,8744335992,successful
4222,1620,Craig Jacobs,108,15000,MIXER GRINDER,home appliances,online,Bangalore,05-04-2025,5,UPI,0.3,CraigJacobs@gmail.com,6262260901,successful
4223,1582,Kevin Bryan,106,80000,SOFA,FURN,online,Delhi,01-13-2026,4,Cash,0.15,KevinBryan@gmail.com,8376990957,successful
4224,1022,Vanessa Taylor,104,,Shoes,Clothing,offline,Mumbai,14-06-2025,5,NetBanking,0.2,VanessaTaylor@outlook.com,6048940379,successful
4225,1846,Ronald West,102,70000,Phone,Electronics,online,Delhi,06-01-2026,1,Cash,0.35,RonaldWest@gmail.com,7147690838,successful
4226,1773,Timothy Contreras,106,80000,SOFA,FURN,offline,Chennai,26-10-2025,1,Cash,0.2,TimothyContreras@yahoo.com,6116128095,successful
4227,1691,Anthony Guzman,101,250000,Laptop,Electronics,offline,Delhi,20-01-2026,3,Card,0.15,Anthony95@gmail.com,7511905219,successful
4228,1818,Brooke Miles,109,65000,Refrigerator,HOME,offline,Hyderabad,14-08-2025,2,UPI,0.4,Brooke2@gmail.com,6412282946,successful
4229,1779,Vanessa Maxwell,108,15000,MIXER GRINDER,Home Appliances,offline,Bangalore,05-04-2025,5,Cash,0.15,Vanessa12@gmail.com,7583309267,successful
4230,1829,Tamara Brown,110,45000,microwave,home appliances,online,Hyderabad,22-10-2025,4,NetBanking,0.1,TamaraBrown@yahoo.com,9783380807,successful
4231,1508,John Carrillo,106,80000,SOFA,FURN,offline,Delhi,20-05-2025,3,UPI,0.25,JohnCarrillo@outlook.com,8600685167,successful
4232,1653,Nicole Johnson,108,,mixer grinder,HOME,offline,Mumbai,05-29-2025,2,UPI,0.25,NicoleJohnson@outlook.com,9899976483,successful
4233,1406,Preston Baldwin,106,,sofa,FURN,offline,Delhi,07-09-2025,4,Cash,0.3,Preston57@gmail.com,9482530149,successful
4234,1724,Kelly Adams,104,8000,Shoes,Clothing,offline,Hyderabad,25-01-2026,4,NetBanking,0.25,KellyAdams@gmail.com,7750377165,successful
4235,1375,Kevin Rodriguez,103,1300,SHIRT,CLOTH,online,Bangalore,11-05-2025,5,Card,0.3,KevinRodriguez@gmail.com,7912101037,successful
4236,1363,Seth Everett,101,250000,Laptop,Electronics,online,Mumbai,09-09-2025,3,UPI,0.05,SethEverett@gmail.com,8307793839,successful
4237,1641,Nicholas Hill,104,8000,Shoes,Clothing,offline,Delhi,02-09-2026,4,Card,0.35,NicholasHill@yahoo.com,8347465625,successful
4238,1670,Joan Miller,102,70000,PHONE,electronics,offline,Mumbai,10-10-2025,4,NetBanking,0.3,Joan54@gmail.com,7915594178,successful
4239,1996,Jeremy Conley,109,65000,REFRIGERATOR,Home Appliances,online,Chennai,27-08-2025,1,UPI,0.2,JeremyConley@gmail.com,8246304487,successful
4240,1455,Jason Taylor,106,80000,Sofa,Furniture,online,Mumbai,06-19-2025,5,Card,0.4,JasonTaylor@outlook.com,8409033342,successful
4241,1054,Ruth Gonzales,109,65000,REFRIGERATOR,Home Appliances,online,Mumbai,06-04-2026,1,Cash,0.25,RuthGonzales@yahoo.com,7984545476,successful
4242,1827,Monique Lee,102,70000,PHONE,electronics,offline,Delhi,19-07-2025,3,UPI,0.1,Monique38@gmail.com,9706167044,successful
4243,1325,Jennifer Morgan,109,65000,REFRIGERATOR,HOME,offline,Delhi,07-26-2025,1,Cash,0.15,JenniferMorgan@outlook.com,7465070876,successful
4244,1270,Sara Randolph,106,80000,SOFA,Furniture,online,Mumbai,30-06-2025,4,UPI,0.35,Sara1@gmail.com,9010280048,successful
4245,1182,Nancy Jones,101,250000,laptop,Electronics,online,Delhi,09-26-2025,4,NetBanking,0.15,NancyJones@outlook.com,9983956538,successful
4246,1380,Victoria Patterson,110,45000,microwave,home appliances,online,Mumbai,28-04-2025,3,Cash,0.05,VictoriaPatterson@outlook.com,7684101133,successful
4247,1653,Nicole Johnson,103,1300,SHIRT,CLOTH,offline,Mumbai,05-19-2025,3,Cash,0.35,NicoleJohnson@outlook.com,9899976483,successful
4248,1428,James Mccoy,106,80000,Sofa,Furniture,offline,Bangalore,28-12-2025,3,Cash,0.25,JamesMccoy@gmail.com,6657573377,successful
4249,1780,Christian Hammond,107,50000,DINING TABLE,FURN,offline,Bangalore,06-14-2025,3,UPI,0.15,ChristianHammond@outlook.com,9711747488,successful
4250,1222,Vincent Shannon,101,250000,LAPTOP,electronics,offline,Delhi,03-05-2025,3,NetBanking,0.2,Vincent62@gmail.com,8174777294,successful
4251,1517,Kyle Patel,108,15000,Mixer grinder,HOME,offline,Hyderabad,24-09-2025,4,Cash,0.1,KylePatel@outlook.com,8909411098,successful
4252,1402,Alyssa Hopkins,105,45000,Tv,ELEC,online,Hyderabad,04-06-2026,2,Card,0.05,AlyssaHopkins@gmail.com,7314264515,successful
4253,1107,Matthew Gonzalez,109,65000,REFRIGERATOR,home appliances,offline,Bangalore,29-04-2025,4,UPI,0.35,MatthewGonzalez@yahoo.com,7340199794,successful
4254,1569,Rebecca Jensen,104,8000,shoes,CLOTH,offline,Mumbai,23-11-2025,1,Card,0.4,Rebecca3@gmail.com,7570549670,successful
4255,1128,Autumn Morgan,103,1300,shirt,Clothing,offline,Chennai,03-04-2026,4,Card,0.1,AutumnMorgan@gmail.com,8067247806,successful
4256,1058,Edward Campbell,107,50000,DINING TABLE,furniture,online,Bangalore,16-03-2026,2,NetBanking,0.25,EdwardCampbell@outlook.com,6676434886,successful
4257,1812,Duane Lawrence,109,65000,refrigerator,home appliances,online,Delhi,16-11-2025,4,NetBanking,0.05,DuaneLawrence@gmail.com,9827832388,successful
4258,1087,Cathy Callahan,106,80000,SOFA,furniture,online,Mumbai,04-06-2025,2,Cash,0.35,CathyCallahan@gmail.com,6038854676,successful
4259,1354,Jordan Donaldson,102,,Phone,Electronics,online,Bangalore,05-22-2025,5,Cash,0.2,Jordan96@gmail.com,7061182732,successful
4260,1349,Jessica Hall,109,65000,REFRIGERATOR,home appliances,online,Delhi,09-12-2025,4,Card,0.3,JessicaHall@gmail.com,9094322681,successful
4261,1403,Timothy Wright,108,15000,mixer grinder,home appliances,online,Mumbai,24-05-2025,2,NetBanking,0.05,Timothy69@gmail.com,9333297631,successful
4262,1157,Regina Bradford,102,70000,Phone,Electronics,online,Chennai,14-11-2025,2,UPI,0.15,Regina33@gmail.com,8500647250,successful
4263,1068,Andrew Cole,106,80000,sofa,FURN,offline,Hyderabad,03-07-2025,1,UPI,0.2,AndrewCole@outlook.com,6726037593,successful
4264,1390,Monica Shaffer,101,250000,Laptop,electronics,online,Hyderabad,06-01-2025,3,UPI,0.05,Monica85@gmail.com,6584388254,successful
4265,1367,Christine Richardson,109,65000,refrigerator,HOME,online,Mumbai,09-22-2025,3,Cash,0.2,ChristineRichardson@gmail.com,7616554845,successful
4266,1911,Marc Morales,108,15000,MIXER GRINDER,HOME,online,Delhi,15-10-2025,2,Cash,0.05,MarcMorales@outlook.com,9957234459,successful
4267,1839,Ryan Wilkinson,102,70000,phone,ELEC,online,Hyderabad,17-01-2026,1,UPI,0.1,Ryan34@gmail.com,7575470045,successful
4268,1554,Darrell Watson,110,45000,microwave,HOME,offline,Mumbai,07-03-2026,4,Card,0.15,DarrellWatson@gmail.com,9492817032,successful
4269,1155,James Jones,101,,laptop,ELEC,online,Mumbai,05-23-2025,1,NetBanking,0.15,JamesJones@yahoo.com,6301701486,successful
4270,1949,Michael Williams,107,50000,dining table,furniture,online,Hyderabad,24-08-2025,1,Cash,0.3,MichaelWilliams@yahoo.com,7931782053,successful
4271,1246,James Webb,108,15000,Mixer grinder,HOME,online,Hyderabad,24-03-2026,5,NetBanking,0.3,James54@gmail.com,7086545760,successful
4272,1579,Jennifer Randall,105,45000,Tv,ELEC,offline,Hyderabad,08-09-2025,5,Card,0.05,JenniferRandall@outlook.com,8998542752,successful
4273,1484,Cindy Long,107,50000,Dining table,FURN,online,Delhi,12-09-2025,1,UPI,0.35,Cindy47@gmail.com,6000830665,successful
4274,1511,Manuel Hernandez,102,70000,phone,ELEC,offline,Hyderabad,24-01-2026,2,NetBanking,0.05,ManuelHernandez@outlook.com,9915629139,successful
4275,1815,Victoria Ellis,101,250000,Laptop,electronics,online,Mumbai,22-11-2025,4,Cash,0.4,VictoriaEllis@yahoo.com,7559146121,successful
4276,1720,Melissa Archer,107,50000,dining table,FURN,online,Mumbai,02-09-2025,3,Cash,0.3,MelissaArcher@gmail.com,7211621705,successful
4277,1141,Roberta Boyd,106,,Sofa,furniture,online,Delhi,14-01-2026,5,UPI,0.15,RobertaBoyd@yahoo.com,7127705128,successful
4278,1376,Mark Clark,104,8000,shoes,clothing,offline,Delhi,18-09-2025,4,Cash,0.4,MarkClark@yahoo.com,9215018859,successful
4279,1014,Nicholas Stephens,107,50000,Dining table,furniture,offline,Delhi,14-10-2025,2,Card,0.35,NicholasStephens@gmail.com,7578575671,successful
4280,1790,Max Guzman,110,,MICROWAVE,Home Appliances,online,Mumbai,03-01-2026,5,NetBanking,0.4,MaxGuzman@yahoo.com,6081643912,successful
4281,1548,Christina Porter,101,250000,laptop,Electronics,offline,Hyderabad,02-26-2026,3,NetBanking,0.35,ChristinaPorter@yahoo.com,7741683259,successful
4282,1049,Alicia Blair,106,80000,sofa,FURN,online,Delhi,11-05-2025,3,NetBanking,0.15,AliciaBlair@outlook.com,9488765500,successful
4283,1477,Leah Mitchell,110,45000,MICROWAVE,Home Appliances,online,Chennai,06-09-2025,2,NetBanking,0.4,LeahMitchell@gmail.com,6522058841,successful
4284,1093,Anthony Wood,108,15000,MIXER GRINDER,HOME,offline,Bangalore,27-12-2025,1,Card,0.4,Anthony16@gmail.com,6445693484,successful
4285,1560,Julie Williams,106,80000,SOFA,furniture,online,Mumbai,21-12-2025,5,NetBanking,0.15,Julie27@gmail.com,7516009536,successful
4286,1183,Aaron Ramirez,102,70000,phone,electronics,offline,Chennai,13-04-2026,3,NetBanking,0.25,AaronRamirez@gmail.com,9227884590,successful
4287,1333,Douglas Thompson,104,,SHOES,CLOTH,offline,Delhi,01-09-2025,4,Cash,0.15,DouglasThompson@outlook.com,6509475146,successful
4288,1816,Allison Young,101,250000,LAPTOP,ELEC,online,Mumbai,08-09-2025,4,Cash,0.2,AllisonYoung@gmail.com,6840055113,successful
4289,1454,Shelly Smith,107,50000,DINING TABLE,furniture,online,Mumbai,10-30-2025,2,UPI,0.25,ShellySmith@gmail.com,7719722047,successful
4290,1129,Richard Kelly,109,65000,Refrigerator,home appliances,offline,Hyderabad,11-28-2025,4,Cash,0.15,Richard66@gmail.com,6901455353,successful
4291,1344,Caitlin Hutchinson,104,8000,Shoes,Clothing,offline,Mumbai,11-30-2025,4,Cash,0.2,Caitlin87@gmail.com,9745054876,successful
4292,1765,Holly Bennett,110,45000,Microwave,HOME,offline,Mumbai,16-11-2025,2,Card,0.05,Holly43@gmail.com,9248956421,successful
4292,1765,Holly Bennett,110,45000,Microwave,HOME,offline,Mumbai,16-11-2025,2,Card,0.05,Holly43@gmail.com,9248956421,failed
4293,1850,Jasmine Rose,104,8000,Shoes,Clothing,offline,Bangalore,03-07-2025,1,NetBanking,0.4,JasmineRose@gmail.com,9554039170,successful
4294,1381,Cassandra Green,109,65000,REFRIGERATOR,home appliances,offline,Bangalore,09-28-2025,3,Card,0.4,Cassandra82@gmail.com,8016545151,successful
4295,1304,Charlotte Odom,108,15000,Mixer grinder,Home Appliances,online,Hyderabad,08-02-2025,4,Card,0.25,CharlotteOdom@outlook.com,8116106294,successful
4296,1421,Terry Parker,106,80000,Sofa,Furniture,online,Chennai,24-06-2025,3,Cash,0.05,TerryParker@outlook.com,6012143641,successful
4297,1436,Charles Osborne,107,50000,Dining table,Furniture,offline,Hyderabad,26-04-2025,3,NetBanking,0.25,CharlesOsborne@yahoo.com,8669620902,successful
4298,1538,Benjamin Ramirez,104,8000,SHOES,clothing,online,Hyderabad,04-12-2025,1,Card,0.2,BenjaminRamirez@yahoo.com,6416074029,successful
4298,1538,Benjamin Ramirez,104,8000,SHOES,clothing,online,Hyderabad,04-12-2025,1,Card,0.2,BenjaminRamirez@yahoo.com,6416074029,failed
4299,1365,Patrick Preston,108,15000,MIXER GRINDER,HOME,offline,Delhi,17-08-2025,2,NetBanking,0.05,PatrickPreston@gmail.com,6008328001,successful
4300,1974,James Davis,104,8000,shoes,Clothing,offline,Delhi,07-01-2025,4,UPI,0.05,JamesDavis@outlook.com,7021038561,successful
4301,1711,Neil Farley,108,15000,MIXER GRINDER,home appliances,online,Mumbai,20-08-2025,1,Cash,0.35,NeilFarley@yahoo.com,7102389283,successful
4302,1275,Mary Lawrence,103,1300,shirt,CLOTH,online,Delhi,03-10-2025,2,Card,0.2,MaryLawrence@yahoo.com,8508145723,successful
4303,1325,Jennifer Morgan,104,,Shoes,CLOTH,offline,Delhi,20-04-2025,4,UPI,0.4,JenniferMorgan@outlook.com,7465070876,successful
4304,1449,Alan Keith,101,250000,LAPTOP,Electronics,offline,Delhi,10-20-2025,1,Cash,0.2,AlanKeith@gmail.com,9114402405,successful
4305,1078,Jeremy Miller,105,45000,TV,Electronics,offline,Delhi,19-09-2025,2,Cash,0.3,Jeremy15@gmail.com,8875079089,successful
4306,1718,Juan Hoover,101,250000,laptop,Electronics,offline,Delhi,13-08-2025,3,NetBanking,0.4,JuanHoover@gmail.com,7237703667,successful
4306,1718,Juan Hoover,101,250000,laptop,Electronics,offline,Delhi,13-08-2025,3,NetBanking,0.4,JuanHoover@gmail.com,7237703667,failed
4307,1235,Sarah Mahoney,109,65000,Refrigerator,home appliances,offline,Bangalore,01-15-2026,1,UPI,0.05,Sarah26@gmail.com,7324564385,successful
4307,1235,Sarah Mahoney,109,65000,Refrigerator,home appliances,offline,Bangalore,01-15-2026,1,UPI,0.05,Sarah26@gmail.com,7324564385,failed
4308,1680,Peter Perez,102,70000,Phone,Electronics,online,Delhi,08-03-2026,5,Card,0.25,PeterPerez@yahoo.com,7942881323,successful
4309,1375,Kevin Rodriguez,110,45000,Microwave,home appliances,online,Bangalore,19-01-2026,1,Card,0.05,KevinRodriguez@gmail.com,7912101037,successful
4310,1964,Teresa Jordan,104,8000,SHOES,clothing,online,Hyderabad,07-09-2025,3,Cash,0.3,TeresaJordan@gmail.com,6863535732,successful
4311,1366,Kimberly Stevenson,104,8000,Shoes,CLOTH,online,Bangalore,16-11-2025,1,Cash,0.25,KimberlyStevenson@yahoo.com,8744500653,successful
